"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","TEN",10,"00-0038848","CB","Anthony Kendall","Anthony","Kendall","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-11-10 19:58:39
2023,"REG","TEN",10,"00-0029701","QB","Ryan Tannehill","Ryan","Tannehill","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-11-10 19:58:39
2023,"REG","WAS",10,"00-0033523","DT","Jonathan Allen","Jonathan","Allen",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-08 20:06:45
2023,"REG","WAS",10,"00-0037741","WR","Jahan Dotson","Jahan","Dotson",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-11-08 20:06:57
2023,"REG","WAS",10,"00-0033084","CB","Kendall Fuller","Kendall","Fuller",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-08 20:07:12
2023,"REG","WAS",10,"00-0039151","CB","Emmanuel Forbes","Emmanuel","Forbes",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2023-11-10 18:13:49
2023,"REG","WAS",10,"00-0033282","WR","Curtis Samuel","Curtis","Samuel","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-11-10 18:13:55
2023,"REG","ARI",11,"00-0036924","RB","Michael Carter","Michael","Carter",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-16 21:17:51
2023,"REG","ARI",11,"00-0037330","LB","Jesse Luketa","Jesse","Luketa",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-17 20:44:29
2023,"REG","ARI",11,"00-0037141","S","Joey Blount","Joey","Blount","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-11-17 20:45:40
2023,"REG","ARI",11,"00-0038705","RB","Emari Demercado","Emari","Demercado","Toe",NA,"Out","Toe",NA,"Did Not Participate In Practice",2023-11-17 20:45:45
2023,"REG","ARI",11,"00-0035343","DE","Jonathan Ledbetter","Jonathan","Ledbetter","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2023-11-17 20:45:52
2023,"REG","ARI",11,"00-0033251","WR","Zach Pascal","Zach","Pascal","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-11-17 20:45:59
2023,"REG","ARI",11,"00-0035992","C","Trystan Colon","Trystan","Colon","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2023-11-17 20:45:31
2023,"REG","ARI",11,"00-0032222","T","D.J. Humphries","D.J.","Humphries","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-11-17 20:45:31
2023,"REG","ARI",11,"00-0035334","DT","Kevin Strong","Kevin","Strong","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-11-17 20:45:31
2023,"REG","ARI",11,"00-0034490","LB","Ezekiel Turner","Ezekiel","Turner","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-11-17 20:45:31
2023,"REG","ARI",11,"00-0038559","WR","Michael Wilson","Michael","Wilson","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-11-17 20:45:31
2023,"REG","BAL",11,"00-0031235","WR","Odell Beckham","Odell","Beckham",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-15 00:54:32
2023,"REG","BAL",11,"00-0031364","LB","Jadeveon Clowney","Jadeveon","Clowney",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-15 00:54:47
2023,"REG","BAL",11,"00-0031330","T","Morgan Moses","Morgan","Moses",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-11-15 19:32:03
2023,"REG","BAL",11,"00-0038504","LB","Trenton Simpson","Trenton","Simpson","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-11-15 19:33:57
2023,"REG","BAL",11,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-11-15 19:33:38
2023,"REG","BAL",11,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Calf",NA,"Doubtful","Calf",NA,"Did Not Participate In Practice",2023-11-15 19:33:16
2023,"REG","BAL",11,"00-0036331","WR","Devin Duvernay","Devin","Duvernay","Hamstring",NA,"Questionable","Hamstring",NA,"Did Not Participate In Practice",2023-11-15 19:32:55
2023,"REG","BAL",11,"00-0036369","G","John Simpson","John","Simpson","Illness","Shoulder","Questionable","Illness","Shoulder","Full Participation in Practice",2023-11-15 19:33:50
2023,"REG","BAL",11,"00-0031360","LB","Kyle Van Noy","Kyle","Van Noy","Groin",NA,"Questionable","Groin",NA,"Full Participation in Practice",2023-11-15 19:32:55
2023,"REG","BAL",11,"00-0032891","S","Daryl Worley","Daryl","Worley","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2023-11-15 19:32:55
2023,"REG","BUF",11,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"right Shoulder",NA,"Full Participation in Practice",2023-11-17 20:16:05
2023,"REG","BUF",11,"00-0037288","CB","Christian Benford","Christian","Benford",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-11-17 20:16:14
2023,"REG","BUF",11,"00-0030090","S","Micah Hyde","Micah","Hyde",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-11-17 20:16:19
2023,"REG","BUF",11,"00-0035357","CB","Cameron Lewis","Cameron","Lewis",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-11-17 20:16:25
2023,"REG","BUF",11,"00-0038557","LB","Dorian Williams","Dorian","Williams",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-17 20:16:40
2023,"REG","BUF",11,"00-0031557","DT","Jordan Phillips","Jordan","Phillips","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2023-11-17 20:16:54
2023,"REG","BUF",11,"00-0034487","WR","Trent Sherfield","Trent","Sherfield","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2023-11-17 20:16:54
2023,"REG","CAR",11,"00-0031795","DE","DeShawn Williams","DeShawn","Williams",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-11-15 20:00:17
2023,"REG","CAR",11,"00-0035713","LB","Brian Burns","Brian","Burns",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-11-17 18:31:35
2023,"REG","CAR",11,"00-0034777","WR","D.J. Chark","D.J.","Chark",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2023-11-17 18:31:45
2023,"REG","CAR",11,"00-0034261","G","Austin Corbett","Austin","Corbett",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-11-17 18:31:57
2023,"REG","CAR",11,"00-0033284","T","Taylor Moton","Taylor","Moton",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-17 18:32:06
2023,"REG","CAR",11,"00-0039150","QB","Bryce Young","Bryce","Young",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2023-11-17 18:33:31
2023,"REG","CAR",11,"00-0036281","CB","C.J. Henderson","C.J.","Henderson","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-11-17 18:34:13
2023,"REG","CAR",11,"00-0034830","TE","Hayden Hurst","Hayden","Hurst","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-11-17 18:34:02
2023,"REG","CAR",11,"00-0034382","LB","Marquis Haynes","Marquis","Haynes","Back",NA,"Out","Back",NA,"Limited Participation in Practice",2023-11-17 18:34:25
2023,"REG","CAR",11,"00-0036944","CB","Jaycee Horn","Jaycee","Horn","Hamstring",NA,"Out","Hamstring",NA,"Limited Participation in Practice",2023-11-17 18:34:36
2023,"REG","CAR",11,"00-0036268","WR","Laviska Shenault","Laviska","Shenault","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2023-11-17 18:35:09
2023,"REG","CAR",11,"00-0036438","TE","Stephen Sullivan","Stephen","Sullivan","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2023-11-17 18:35:21
2023,"REG","CAR",11,"00-0034365","TE","Ian Thomas","Ian","Thomas","Calf",NA,"Questionable","Calf",NA,"Full Participation in Practice",2023-11-17 18:35:33
2023,"REG","CAR",11,"00-0033579","S","Xavier Woods","Xavier","Woods","Thigh",NA,"Questionable","Thigh",NA,"Full Participation in Practice",2023-11-17 18:35:47
2023,"REG","CHI",11,"00-0024243","TE","Marcedes Lewis","Marcedes","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-16 19:49:15
2023,"REG","CHI",11,"00-0035099","FB","Khari Blasingame","Khari","Blasingame",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-11-17 19:40:20
2023,"REG","CHI",11,"00-0035649","G","Nate Davis","Nate","Davis",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-17 19:40:20
2023,"REG","CHI",11,"00-0036945","QB","Justin Fields","Justin","Fields",NA,NA,NA,"right Thumb",NA,"Full Participation in Practice",2023-11-17 19:40:20
2023,"REG","CHI",11,"00-0036906","RB","Khalil Herbert","Khalil","Herbert",NA,NA,NA,"Ankle","Shin","Full Participation in Practice",2023-11-17 19:40:20
2023,"REG","CHI",11,"00-0038395","CB","Terell Smith","Terell","Smith",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-11-17 19:40:20
2023,"REG","CHI",11,"00-0038390","LB","Noah Sewell","Noah","Sewell","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-11-17 19:41:11
2023,"REG","CHI",11,"00-0037109","LB","Jack Sanborn","Jack","Sanborn","Ankle","Illness","Questionable","Ankle","Illness","Did Not Participate In Practice",2023-11-17 19:40:50
2023,"REG","CHI",11,"00-0034673","LB","Tremaine Edmunds","Tremaine","Edmunds","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-11-17 19:40:50
2023,"REG","CHI",11,"00-0033925","RB","D'Onta Foreman","D'Onta","Foreman","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-11-17 19:40:50
2023,"REG","CIN",11,"00-0033548","CB","Chidobe Awuzie","Chidobe","Awuzie",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-15 18:26:55
2023,"REG","CIN",11,"00-0036298","LB","Akeem Davis-Gaither","Akeem","Davis-Gaither",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-15 18:27:02
2023,"REG","CIN",11,"00-0033935","DE","Trey Hendrickson","Trey","Hendrickson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-15 18:27:08
2023,"REG","CIN",11,"00-0032424","DT","D.J. Reader","D.J.","Reader",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-15 18:26:55
2023,"REG","CIN",11,"00-0037753","CB","Cam Taylor-Britt","Cam","Taylor-Britt",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-11-15 18:26:55
2023,"REG","CIN",11,"00-0033347","DT","Josh Tupou","Josh","Tupou",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-11-15 18:26:55
2023,"REG","CIN",11,"00-0036410","WR","Tee Higgins","Tee","Higgins","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-11-15 18:27:22
2023,"REG","CIN",11,"00-0034834","DE","Sam Hubbard","Sam","Hubbard","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-11-15 18:27:34
2023,"REG","CIN",11,"00-0038619","WR","Andrei Iosivas","Andrei","Iosivas","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-11-15 18:27:44
2023,"REG","CIN",11,"00-0038576","WR","Charlie Jones","Charlie","Jones","Thumb",NA,"Questionable","Thumb",NA,"Full Participation in Practice",2023-11-15 18:27:54
2023,"REG","CLE",11,"00-0034424","LB","Matthew Adams","Matthew","Adams",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-11-16 20:49:47
2023,"REG","CLE",11,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-15 20:47:03
2023,"REG","CLE",11,"00-0031544","WR","Amari Cooper","Amari","Cooper",NA,NA,NA,"Not injury related - resting player","Ankle","Did Not Participate In Practice",2023-11-15 20:47:17
2023,"REG","CLE",11,"00-0028899","S","Rodney McLeod","Rodney","McLeod",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-15 20:48:26
2023,"REG","CLE",11,"00-0031576","DE","Za'Darius Smith","Za'Darius","Smith",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-15 20:49:21
2023,"REG","CLE",11,"00-0033570","LB","Anthony Walker","Anthony","Walker",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-15 20:50:35
2023,"REG","CLE",11,"00-0037257","WR","David Bell","David","Bell",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-17 19:59:11
2023,"REG","CLE",11,"00-0036282","S","Grant Delpit","Grant","Delpit",NA,NA,NA,"Not injury related - resting player","Shoulder","Full Participation in Practice",2023-11-17 19:59:19
2023,"REG","CLE",11,"00-0036996","CB","Greg Newsome","Greg","Newsome",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-11-17 19:58:55
2023,"REG","CLE",11,"00-0033885","TE","David Njoku","David","Njoku",NA,NA,NA,"Not injury related - resting player","Knee","Full Participation in Practice",2023-11-17 19:59:35
2023,"REG","CLE",11,"00-0034807","DE","Ogbonnia Okoronkwo","Ogbonnia","Okoronkwo",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-11-17 19:59:43
2023,"REG","CLE",11,"00-0038098","RB","Pierre Strong","Pierre","Strong",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-11-17 19:58:55
2023,"REG","CLE",11,"00-0034399","G","Wyatt Teller","Wyatt","Teller",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-17 19:58:55
2023,"REG","CLE",11,"00-0034856","CB","Denzel Ward","Denzel","Ward",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-11-17 19:58:55
2023,"REG","CLE",11,"00-0037251","DE","Alex Wright","Alex","Wright",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-17 19:58:55
2023,"REG","CLE",11,"00-0030068","WR","Marquise Goodwin","Marquise","Goodwin","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-11-17 20:00:02
2023,"REG","CLE",11,"00-0035625","S","Juan Thornhill","Juan","Thornhill","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2023-11-17 20:00:08
2023,"REG","CLE",11,"00-0033995","G","Michael Dunn","Michael","Dunn","Calf",NA,"Questionable","Calf",NA,"Full Participation in Practice",2023-11-17 19:59:52
2023,"REG","CLE",11,"00-0039014","T","Dawand Jones","Dawand","Jones","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-11-17 19:59:52
2023,"REG","DAL",11,"00-0027947","T","Tyron Smith","Tyron","Smith",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-11-16 20:44:29
2023,"REG","DAL",11,"00-0038575","DE","Viliami Fehoko","Viliami","Fehoko",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-17 19:27:10
2023,"REG","DAL",11,"00-0037569","TE","Peyton Hendershot","Peyton","Hendershot",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-17 19:27:10
2023,"REG","DAL",11,"00-0033928","CB","Jourdan Lewis","Jourdan","Lewis",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-11-17 19:27:10
2023,"REG","DAL",11,"00-0036942","DT","Osa Odighizuwa","Osa","Odighizuwa",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-11-17 19:27:10
2023,"REG","DAL",11,"00-0037666","WR","Jalen Tolbert","Jalen","Tolbert",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-11-17 19:27:10
2023,"REG","DAL",11,"00-0037801","WR","Kavontae Turpin","Kavontae","Turpin",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-11-17 19:27:10
2023,"REG","DAL",11,"00-0036139","RB","Rico Dowdle","Rico","Dowdle","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2023-11-18 21:47:36
2023,"REG","DEN",11,"00-0036995","LB","Baron Browning","Baron","Browning",NA,NA,NA,"Wrist","Knee","Full Participation in Practice",2023-11-17 22:02:00
2023,"REG","DEN",11,"00-0036407","WR","Jerry Jeudy","Jerry","Jeudy",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-11-17 22:02:14
2023,"REG","DEN",11,"00-0038976","WR","Marvin Mims","Marvin","Mims",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-17 22:02:00
2023,"REG","DEN",11,"00-0036978","DE","Ronnie Perkins","Ronnie","Perkins",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-11-17 22:02:00
2023,"REG","DEN",11,"00-0033538","T","Garett Bolles","Garett","Bolles",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2023-11-17 22:02:53
2023,"REG","DEN",11,"00-0033526","RB","Samaje Perine","Samaje","Perine",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2023-11-17 22:03:07
2023,"REG","DEN",11,"00-0034978","G","Ben Powers","Ben","Powers",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2023-11-17 22:02:33
2023,"REG","DEN",11,"00-0035227","S","P.J. Locke","P.J.","Locke","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-11-17 22:03:39
2023,"REG","DET",11,"00-0036954","DE","Levi Onwuzurike","Levi","Onwuzurike",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-11-17 20:55:59
2023,"REG","DET",11,"00-0036233","WR","Donovan Peoples-Jones","Donovan","Peoples-Jones",NA,NA,NA,"Ribs",NA,"Full Participation in Practice",2023-11-17 20:55:59
2023,"REG","DET",11,"00-0034345","C","Frank Ragnow","Frank","Ragnow",NA,NA,NA,"Toe","Back","Full Participation in Practice",2023-11-17 20:56:11
2023,"REG","DET",11,"00-0032464","WR","Kalif Raymond","Kalif","Raymond",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-17 20:55:59
2023,"REG","DET",11,"00-0035219","DT","Isaiah Buggs","Isaiah","Buggs","Illness",NA,"Out","Illness",NA,"Did Not Participate In Practice",2023-11-17 20:56:22
2023,"REG","DET",11,"00-0036258","G","Jonah Jackson","Jonah","Jackson","Wrist","Ankle","Out","Wrist","Ankle","Did Not Participate In Practice",2023-11-17 20:56:28
2023,"REG","DET",11,"00-0036993","S","Ifeatu Melifonwu","Ifeatu","Melifonwu","Hand",NA,"Questionable","Hand",NA,"Full Participation in Practice",2023-11-17 20:56:17
2023,"REG","GB",11,"00-0035084","T","Yosuah Nijman","Yosuah","Nijman",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-11-17 20:50:15
2023,"REG","GB",11,"00-0036246","G","Jon Runyan","Jon","Runyan",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-11-17 20:50:15
2023,"REG","GB",11,"00-0033120","DE","Kenny Clark","Kenny","Clark",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2023-11-17 20:50:15
2023,"REG","GB",11,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-11-17 20:50:15
2023,"REG","GB",11,"00-0033293","RB","Aaron Jones","Aaron","Jones",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2023-11-17 20:50:15
2023,"REG","GB",11,"00-0038124","WR","Christian Watson","Christian","Watson",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2023-11-17 20:50:15
2023,"REG","GB",11,"00-0033792","S","Rudy Ford","Rudy","Ford","Biceps",NA,"Doubtful","Biceps",NA,"Did Not Participate In Practice",2023-11-17 20:51:02
2023,"REG","GB",11,"00-0034728","CB","Jaire Alexander","Jaire","Alexander","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-11-17 20:50:50
2023,"REG","GB",11,"00-0034967","LB","Rashan Gary","Rashan","Gary","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-11-17 20:50:50
2023,"REG","GB",11,"00-0037074","LB","Quay Walker","Quay","Walker","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2023-11-17 20:50:50
2023,"REG","HOU",11,"00-0034959","FB","Andrew Beck","Andrew","Beck",NA,NA,NA,"Ankle","Elbow","Full Participation in Practice",2023-11-17 21:03:56
2023,"REG","HOU",11,"00-0036554","WR","Nico Collins","Nico","Collins",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-11-17 21:08:26
2023,"REG","HOU",11,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-11-17 21:05:07
